nombre,precio_normal,precio_descuento,precio_por_unidad,unidad,descuentos,fecha,supermercado,url,id_link_producto,error_type,titulo,producto_nombre,fecha_extraccion
Queso Crema Crematto Clásico Milkaut 445 Gr,4286.78,4286.78,0,,Ninguno,2026-06-13,Delimart,https://www.delimart.com.ar/queso_crema_crematto_clasico_milkaut_445_gr,3909,,,,
Queso Crema Crematto Clásico Milkaut 285 Gr,2968.47,2968.47,0,,Ninguno,2026-06-13,Delimart,https://www.delimart.com.ar/queso_crema_crematto_clasico_milkaut_285_gr,3910,,,,
Queso Cremoso Cremon Clásico La Serenisima Fraccionado Aprox 1kg,12300.80,12300.80,0,,Ninguno,2026-06-13,Delimart,https://www.delimart.com.ar/queso_cremoso_cremon_clasico_la_serenisima_fraccionado_aprox_1kg,3911,,,,
Queso Cremoso Cremon La Serenisima 500 Gr,7560.16,7560.16,0,,Ninguno,2026-06-13,Delimart,https://www.delimart.com.ar/queso_cremoso_cremon_la_serenisima_500_gr,3912,,,,
Queso Cremoso Cremon Doble Crema La Serenisima 500 Gr,9313.94,9313.94,0,,Ninguno,2026-06-13,Delimart,https://www.delimart.com.ar/queso_cremoso_cremon_doble_crema_la_serenisima_500_gr,3913,,,,
Queso Cremoso Cremigal Fraccionado 1Kg aprox,12142.49,10321.12,0,,Ninguno,2026-06-13,Delimart,https://www.delimart.com.ar/queso_cremoso_cremigal_fraccionado_1kg_aprox,3914,,,,
Queso Cremoso Fraccionado La Paulina 1Kg Aprox,12609.51,12609.51,0,,Ninguno,2026-06-13,Delimart,https://www.delimart.com.ar/queso_cremoso_fraccionado_la_paulina_1kg_aprox,3915,,,,
,,,,,,,,https://www.delimart.com.ar/queso_cremoso_tregar_fraccionado_1kg_aprox,3916,exception,"Message: timeout: Timed out receiving message from renderer: 13.579
  (Session info: chrome=149.0.7827.103)
Stacktrace:
	chromedriver!GetHandleVerifier [0x7ff7ce92fd95+15395]
	chromedriver!GetHandleVerifier [0x7ff7ce92fdf0+153f0]
	chromedriver!(No symbol) [0x7ff7ce4678fd]
	chromedriver!(No symbol) [0x7ff7ce454439]
	chromedriver!(No symbol) [0x7ff7ce454121]
	chromedriver!(No symbol) [0x7ff7ce451e0b]
	chromedriver!(No symbol) [0x7ff7ce45272f]
	chromedriver!(No symbol) [0x7ff7ce461dea]
	chromedriver!(No symbol) [0x7ff7ce478a27]
	chromedriver!(No symbol) [0x7ff7ce4808ca]
	chromedriver!(No symbol) [0x7ff7ce452ef1]
	chromedriver!(No symbol) [0x7ff7ce478755]
	chromedriver!(No symbol) [0x7ff7ce50ee69]
	chromedriver!(No symbol) [0x7ff7ce4b3a58]
	chromedriver!(No symbol) [0x7ff7ce4b4953]
	chromedriver!GetHandleVerifier [0x7ff7ceef5511+5dab11]
	chromedriver!GetHandleVerifier [0x7ff7ceeef8fb+5d4efb]
	chromedriver!GetHandleVerifier [0x7ff7cef13205+5f8805]
	chromedriver!GetHandleVerifier [0x7ff7ce94cc6e+3226e]
	chromedriver!GetHandleVerifier [0x7ff7ce95562c+3ac2c]
	chromedriver!GetHandleVerifier [0x7ff7ce939984+1ef84]
	chromedriver!GetHandleVerifier [0x7ff7ce939b14+1f114]
	chromedriver!GetHandleVerifier [0x7ff7ce91ca77+2077]
	KERNEL32!BaseThreadInitThunk [0x7ffd6194e957+17]
	ntdll!RtlUserThreadStart [0x7ffd62787c1c+2c]
",,
,,,,,,,,https://www.delimart.com.ar/queso_cremoso_cremigal_fracc_aprox_900g,3917,exception,"Message: timeout: Timed out receiving message from renderer: 2.207
  (Session info: chrome=149.0.7827.103)
Stacktrace:
	chromedriver!GetHandleVerifier [0x7ff7ce92fd95+15395]
	chromedriver!GetHandleVerifier [0x7ff7ce92fdf0+153f0]
	chromedriver!(No symbol) [0x7ff7ce4678fd]
	chromedriver!(No symbol) [0x7ff7ce454439]
	chromedriver!(No symbol) [0x7ff7ce454121]
	chromedriver!(No symbol) [0x7ff7ce451e0b]
	chromedriver!(No symbol) [0x7ff7ce45272f]
	chromedriver!(No symbol) [0x7ff7ce461dea]
	chromedriver!(No symbol) [0x7ff7ce478a27]
	chromedriver!(No symbol) [0x7ff7ce4808ca]
	chromedriver!(No symbol) [0x7ff7ce452ef1]
	chromedriver!(No symbol) [0x7ff7ce478755]
	chromedriver!(No symbol) [0x7ff7ce50ee69]
	chromedriver!(No symbol) [0x7ff7ce4b3a58]
	chromedriver!(No symbol) [0x7ff7ce4b4953]
	chromedriver!GetHandleVerifier [0x7ff7ceef5511+5dab11]
	chromedriver!GetHandleVerifier [0x7ff7ceeef8fb+5d4efb]
	chromedriver!GetHandleVerifier [0x7ff7cef13205+5f8805]
	chromedriver!GetHandleVerifier [0x7ff7ce94cc6e+3226e]
	chromedriver!GetHandleVerifier [0x7ff7ce95562c+3ac2c]
	chromedriver!GetHandleVerifier [0x7ff7ce939984+1ef84]
	chromedriver!GetHandleVerifier [0x7ff7ce939b14+1f114]
	chromedriver!GetHandleVerifier [0x7ff7ce91ca77+2077]
	KERNEL32!BaseThreadInitThunk [0x7ffd6194e957+17]
	ntdll!RtlUserThreadStart [0x7ffd62787c1c+2c]
",,
Queso Cremoso Cremigal Fracc 800G,9713.99,8256.89,0,,Ninguno,2026-06-13,Delimart,https://www.delimart.com.ar/queso_cremoso_cremigal_fracc_800g,3918,,,,
"Queso Cremoso Fraccionado La Paulina 1,100 g Aprox",13870.46,13870.46,0,,Ninguno,2026-06-13,Delimart,https://www.delimart.com.ar/queso_cremoso_fraccionado_la_paulina_1100_g_aprox,3919,,,,
Queso Cremoso Silvia Aprox 1 Kg,11927.56,11927.56,0,,Ninguno,2026-06-13,Delimart,https://www.delimart.com.ar/queso_cremoso_silvia_aprox_1_kg,3920,,,,
"Queso Cremoso Silvia Aprox 1,100 G",13120.31,13120.31,0,,Ninguno,2026-06-13,Delimart,https://www.delimart.com.ar/queso_cremoso_silvia_aprox_1100_g2,3921,,,,
"Queso Cremoso Silvia Aprox 1,200 Gr",14313.08,14313.08,0,,Ninguno,2026-06-13,Delimart,https://www.delimart.com.ar/queso_cremoso_silvia_aprox_1200_gr2,3922,,,,
Recortes de Queso cremoso Cremigal Aprox 500g,4074.24,4074.24,0,,Ninguno,2026-06-13,Delimart,https://www.delimart.com.ar/recortes_de_queso_cremoso_cremigal_aprox_500g,3923,,,,
Recortes de Queso Cremoso Cremigal Aprox 600 Gr,4889.09,4889.09,0,,Ninguno,2026-06-13,Delimart,https://www.delimart.com.ar/recortes_de_queso_cremoso_cremigal_aprox_600_gr,3924,,,,
Recortes de Queso Cremoso La Paulina Aprox 600 Gr,5238.75,5238.75,0,,Ninguno,2026-06-13,Delimart,https://www.delimart.com.ar/recortes_de_queso_cremoso_la_paulina_aprox_600_gr,3925,,,,
Queso Rallado La Serenisima 35 Gr,1729.88,1729.88,0,,Ninguno,2026-06-13,Delimart,https://www.delimart.com.ar/queso_rallado_la_serenisima_35_gr,3926,,,,
Queso Rallado Tregar 40 Grs,1721.62,1721.62,0,,Ninguno,2026-06-13,Delimart,https://www.delimart.com.ar/queso_rallado_tregar_40_grs2,3927,,,,
Queso Rallado Milkaut 120 Gr,4010.92,4010.92,0,,Ninguno,2026-06-13,Delimart,https://www.delimart.com.ar/queso_rallado_milkaut_120_gr,3928,,,,
Queso Rallado Milkaut 40 Gr,1479.54,1479.54,0,,Ninguno,2026-06-13,Delimart,https://www.delimart.com.ar/queso_rallado_milkaut_40_gr,3929,,,,
Queso Rallado Ilolay 40 G,1568.73,1568.73,0,,Ninguno,2026-06-13,Delimart,https://www.delimart.com.ar/queso_rallado_ilolay_40_g,3930,,,,
Queso Rallado La Serenisima 70 Gr,2996.17,2996.17,0,,Ninguno,2026-06-13,Delimart,https://www.delimart.com.ar/queso_rallado_la_serenisima_70_gr,3931,,,,
Queso Rallado La Serenisima 130 Gr,6238.34,6238.34,0,,Ninguno,2026-06-13,Delimart,https://www.delimart.com.ar/queso_rallado_la_serenisima_130_gr,3932,,,,
Queso Rallado Ilolay 120 G,5441.69,5441.69,0,,Ninguno,2026-06-13,Delimart,https://www.delimart.com.ar/queso_rallado_ilolay_120_g,3933,,,,
Queso Regianito Rallado Tonadita X40G,1533.31,1533.31,0,,Ninguno,2026-06-13,Delimart,https://www.delimart.com.ar/queso_regianito_rallado_tonadita_x40g,3934,,,,
Yogur Bebible Entero Vainilla Milkaut 900 Gr,2353.76,2353.76,0,,Ninguno,2026-06-13,Delimart,https://www.delimart.com.ar/yogur_bebible_entero_vainilla_milkaut_900_gr,3939,,,,
Yogur Bebible Entero De Frutilla Gran Compra 900 G,1798.81,1798.81,0,,Ninguno,2026-06-13,Delimart,https://www.delimart.com.ar/yogur_bebible_entero_de_frutilla_gran_compra_900_g,3940,,,,
Yogur Bebible Entero De Vainilla Gran Compra 900 G,1798.81,1798.81,0,,Ninguno,2026-06-13,Delimart,https://www.delimart.com.ar/yogur_bebible_entero_de_vainilla_gran_compra_900_g,3941,,,,
Yogur Bebible Entero Frutilla Ilolay 900 g,2267.76,2267.76,0,,Ninguno,2026-06-13,Delimart,https://www.delimart.com.ar/yogur_bebible_entero_frutilla_ilolay_900_g,3942,,,,
Yogur Bebible Frutilla Entero Tregar 900 G,2804.91,2804.91,0,,Ninguno,2026-06-13,Delimart,https://www.delimart.com.ar/yogur_bebible_frutilla_entero_tregar_900_g,3943,,,,
* Yogur Bebible Clasico De Frutilla La Serenisima x 900 Gr,1912.32,1625.47,0,,Ninguno,2026-06-13,Delimart,https://www.delimart.com.ar/_yogur_bebible_clasico_de_frutilla_la_serenisima_x_900_gr23456789101112131415161718,3944,,,,
Cereales Aritos Frutales Naturalmente Granix x 130 Gr,2016.41,2016.41,0,,Ninguno,2026-06-13,Delimart,https://www.delimart.com.ar/cereales_aritos_frutales_naturalmente_granix_x_130_gr,3945,,,,
Cereales Choco Krispis pops x 185 Grs,4305.60,4305.60,0,,Ninguno,2026-06-13,Delimart,https://www.delimart.com.ar/cereales_choco_krispis_pops_x_185_grs,3946,,,,
Cereales Frutales Froot Loops 195gr,4137.96,4137.96,0,,Ninguno,2026-06-13,Delimart,https://www.delimart.com.ar/cereales_frutales_froot_loops_195gr,3947,,,,
Cereales Aritos Con Miel Granix 130 G,2070.64,2070.64,0,,Ninguno,2026-06-13,Delimart,https://www.delimart.com.ar/cereales_aritos_con_miel_granix_130_g,3948,,,,
Cereal Azucarado Skarchitos 500gr,3570.53,3570.53,0,,Ninguno,2026-06-13,Delimart,https://www.delimart.com.ar/cereal_azucarado_skarchitos_500gr,3949,,,,
Cereal Azucarado Skarchitos 240 Gr,2332.19,2332.19,0,,Ninguno,2026-06-13,Delimart,https://www.delimart.com.ar/cereal_azucarado_skarchitos_240_gr2,3950,,,,
Cereal Azucarados Zucaritas 240 Gr,3248.60,3248.60,0,,Ninguno,2026-06-13,Delimart,https://www.delimart.com.ar/cereal_azucarados_zucaritas_240_gr,3951,,,,
Cereal Nesquik 210gr,5674.44,5674.44,0,,Ninguno,2026-06-13,Delimart,https://www.delimart.com.ar/cereal_nesquik_210gr2,3952,,,,
,,,,,,,,https://www.delimart.com.ar/dulce_de_leche_clasico_ilolay_405_gr,3953,exception,"Message: 
Stacktrace:
	chromedriver!GetHandleVerifier [0x7ff7ce92fd95+15395]
	chromedriver!GetHandleVerifier [0x7ff7ce92fdf0+153f0]
	chromedriver!(No symbol) [0x7ff7ce4678fd]
	chromedriver!(No symbol) [0x7ff7ce4c1479]
	chromedriver!(No symbol) [0x7ff7ce4c177c]
	chromedriver!(No symbol) [0x7ff7ce511ef7]
	chromedriver!(No symbol) [0x7ff7ce50eaeb]
	chromedriver!(No symbol) [0x7ff7ce4b3a58]
	chromedriver!(No symbol) [0x7ff7ce4b4953]
	chromedriver!GetHandleVerifier [0x7ff7ceef5511+5dab11]
	chromedriver!GetHandleVerifier [0x7ff7ceeef8fb+5d4efb]
	chromedriver!GetHandleVerifier [0x7ff7cef13205+5f8805]
	chromedriver!GetHandleVerifier [0x7ff7ce94cc6e+3226e]
	chromedriver!GetHandleVerifier [0x7ff7ce95562c+3ac2c]
	chromedriver!GetHandleVerifier [0x7ff7ce939984+1ef84]
	chromedriver!GetHandleVerifier [0x7ff7ce939b14+1f114]
	chromedriver!GetHandleVerifier [0x7ff7ce91ca77+2077]
	KERNEL32!BaseThreadInitThunk [0x7ffd6194e957+17]
	ntdll!RtlUserThreadStart [0x7ffd62787c1c+2c]
",,
Dulce De Leche Clasico La Serenisima 400 Gr,2843.73,2843.73,0,,Ninguno,2026-06-13,Delimart,https://www.delimart.com.ar/dulce_de_leche_clasico_la_serenisima_400_gr,3954,,,,
Dulce De Leche Clasico Tregar 400 Gr,4079.91,4079.91,0,,Ninguno,2026-06-13,Delimart,https://www.delimart.com.ar/dulce_de_leche_clasico_tregar_400_gr,3955,,,,
Dulce De Leche Clasico Milkaut 400 Gr,2704.80,2704.80,0,,Ninguno,2026-06-13,Delimart,https://www.delimart.com.ar/dulce_de_leche_clasico_milkaut_400_gr,3956,,,,
Dulce De Leche Clásico Milkaut 245 Gr,1897.58,1897.58,0,,Ninguno,2026-06-13,Delimart,https://www.delimart.com.ar/dulce_de_leche_clasico_milkaut_245_gr,3957,,,,
Dulce De Leche Clasico Ilolay 1 Kg,8179.13,8179.13,0,,Ninguno,2026-06-13,Delimart,https://www.delimart.com.ar/dulce_de_leche_clasico_ilolay_1_kg2,3958,,,,
Dulce De Leche Clasico Ilolay 200 Gr,1584.72,1584.72,0,,Ninguno,2026-06-13,Delimart,https://www.delimart.com.ar/dulce_de_leche_clasico_ilolay_200_gr,3959,,,,
Dulce de Leche Clasico Cremigal 250 Gr,1793.14,1524.17,0,,Ninguno,2026-06-13,Delimart,https://www.delimart.com.ar/dulce_de_leche_clasico_cremigal_250_gr,3960,,,,
Dulce de Leche Clasico Cremigal 400 Gr,2756.19,2342.76,0,,Ninguno,2026-06-13,Delimart,https://www.delimart.com.ar/dulce_de_leche_clasico_cremigal_400_gr,3961,,,,
Dulce de Leche Clasico La Serenisima 250 Gr,2388.71,2388.71,0,,Ninguno,2026-06-13,Delimart,https://www.delimart.com.ar/dulce_de_leche_clasico_la_serenisima_250_gr,3962,,,,
Huevos Campo - Roth 6 Unidades,1773.33,1773.33,0,,Ninguno,2026-06-13,Delimart,https://www.delimart.com.ar/huevos_campo_-_roth_6_unidades,3963,,,,
Huevos Frescos Huevo Campo por Mapple 30 Unidades,7987.50,7987.50,0,,Ninguno,2026-06-13,Delimart,https://www.delimart.com.ar/huevos_frescos_huevo_campo_por_mapple_30_unidades,3964,,,,
Huevos de Gallinas Felices Estancia San José Estuche X6 Und,2200.00,2200.00,0,,Ninguno,2026-06-13,Delimart,https://www.delimart.com.ar/huevos_de_gallinas_felices_estancia_san_jose_estuche_x6_und,3965,,,,
Huevos Ecológicos Color La Sofia x Mapple 30 un,10150.00,10150.00,0,,Ninguno,2026-06-13,Delimart,https://www.delimart.com.ar/huevos_ecologicos_color_la_sofia_x_mapple_30_un,3966,,,,
Azúcar Común Ledesma 1 Kg,1606.28,1606.28,0,,Ninguno,2026-06-13,Delimart,https://www.delimart.com.ar/azucar_comun_ledesma_1_kg,3967,,,,
Azúcar AG 1 kG,1002.17,1002.17,0,,Ninguno,2026-06-13,Delimart,https://www.delimart.com.ar/azucar_ag_1_kg,3968,,,,
Azúcar común Arcor 1 Kg,1509.35,1509.35,0,,Ninguno,2026-06-13,Delimart,https://www.delimart.com.ar/azucar_comun_arcor_1_kg,3969,,,,
Endulzante Stevia Hileret forte X 200 Ml,4985.21,4985.21,0,,Ninguno,2026-06-13,Delimart,https://www.delimart.com.ar/endulzante_stevia_hileret_forte__x_200_ml,3970,,,,
Edulcorante Clasico Cañuelas 500 Ml,3652.33,3652.33,0,,Ninguno,2026-06-13,Delimart,https://www.delimart.com.ar/edulcorante_clasico_canuelas_500_ml,3971,,,,
Edulcorante Si Diet 200 Ml,2185.75,2185.75,0,,Ninguno,2026-06-13,Delimart,https://www.delimart.com.ar/edulcorante_si_diet_200_ml,3972,,,,
Edulcorante Clasico Forte Hileret 250 ML,2642.75,2642.75,0,,Ninguno,2026-06-13,Delimart,https://www.delimart.com.ar/edulcorante_clasico_forte_hileret_250_ml,3973,,,,
Edulcorante Clasico Cañuelas 200 Ml,1809.24,1809.24,0,,Ninguno,2026-06-13,Delimart,https://www.delimart.com.ar/edulcorante_clasico_canuelas_200_ml,3974,,,,
Edulcorante Clasico Forte Hileret 500 ML,4492.78,4492.78,0,,Ninguno,2026-06-13,Delimart,https://www.delimart.com.ar/edulcorante_clasico_forte_hileret_500_ml,3975,,,,
Sal Fina Salero Corrediza Celusal x 250 Gs,3510.74,3510.74,0,,Ninguno,2026-06-13,Delimart,https://www.delimart.com.ar/sal_fina_salero_corrediza_celusal_x_250_gs,3976,,,,
Sal Fina Salero Corrediza Celusal x 500 Gr,5069.39,5069.39,0,,Ninguno,2026-06-13,Delimart,https://www.delimart.com.ar/sal_fina_salero_corrediza_celusal_x_500_gr,3977,,,,
Sal Fina Salero Dos Anclas x 250 Gr,2825.59,2825.59,0,,Ninguno,2026-06-13,Delimart,https://www.delimart.com.ar/sal_fina_salero_dos_anclas_x_250_gr,3978,,,,
Sal Fina Dos Anclas 500 Gr,1134.17,1134.17,0,,Ninguno,2026-06-13,Delimart,https://www.delimart.com.ar/sal_fina_dos_anclas_500_gr2,3979,,,,
Mayonesa Con Jugo De Limon Natura 237 g,1884.32,1884.32,0,,Ninguno,2026-06-13,Delimart,https://www.delimart.com.ar/mayonesa_con_jugo_de_limon_natura_237_g,3980,,,,
Mayonesa Natura Con Jugo De Limon 475 g,4393.21,4393.21,0,,Ninguno,2026-06-13,Delimart,https://www.delimart.com.ar/mayonesa_natura_con_jugo_de_limon_475_g,3981,,,,
Mayonesa Regular Hellmanns Dp 237 Gr,1292.42,1292.42,0,,Ninguno,2026-06-13,Delimart,https://www.delimart.com.ar/mayonesa_regular_hellmanns_dp_237_gr2,3982,,,,
Mayonesa Natura 125 cm,862.67,862.67,0,,Ninguno,2026-06-13,Delimart,https://www.delimart.com.ar/mayonesa_natura_125_cm,3983,,,,
Mayonesa Dánica X 500 Ml,2282.25,2282.25,0,,Ninguno,2026-06-13,Delimart,https://www.delimart.com.ar/mayonesa_danica_x_500_ml,3984,,,,
Mayonesa Bc La Campagnola 500 Gr,2869.99,2869.99,0,,Ninguno,2026-06-13,Delimart,https://www.delimart.com.ar/mayonesa_bc_la_campagnola_500_gr2,3985,,,,
Mayonesa Bc La Campagnola 250 Gr,1543.26,1543.26,0,,Ninguno,2026-06-13,Delimart,https://www.delimart.com.ar/mayonesa_bc_la_campagnola_250_gr,3986,,,,
Mayonesa Clásica Hellmanns Dp 118 Gr,960.82,960.82,0,,Ninguno,2026-06-13,Delimart,https://www.delimart.com.ar/mayonesa_clasica_hellmanns_dp_118_gr,3987,,,,
,,,,,,,,https://www.delimart.com.ar/mayonesa_dfisesta_475_gr,3988,exception,"Message: 
Stacktrace:
	chromedriver!GetHandleVerifier [0x7ff7ce92fd95+15395]
	chromedriver!GetHandleVerifier [0x7ff7ce92fdf0+153f0]
	chromedriver!(No symbol) [0x7ff7ce4678fd]
	chromedriver!(No symbol) [0x7ff7ce4c1479]
	chromedriver!(No symbol) [0x7ff7ce4c177c]
	chromedriver!(No symbol) [0x7ff7ce511ef7]
	chromedriver!(No symbol) [0x7ff7ce50eaeb]
	chromedriver!(No symbol) [0x7ff7ce4b3a58]
	chromedriver!(No symbol) [0x7ff7ce4b4953]
	chromedriver!GetHandleVerifier [0x7ff7ceef5511+5dab11]
	chromedriver!GetHandleVerifier [0x7ff7ceeef8fb+5d4efb]
	chromedriver!GetHandleVerifier [0x7ff7cef13205+5f8805]
	chromedriver!GetHandleVerifier [0x7ff7ce94cc6e+3226e]
	chromedriver!GetHandleVerifier [0x7ff7ce95562c+3ac2c]
	chromedriver!GetHandleVerifier [0x7ff7ce939984+1ef84]
	chromedriver!GetHandleVerifier [0x7ff7ce939b14+1f114]
	chromedriver!GetHandleVerifier [0x7ff7ce91ca77+2077]
	KERNEL32!BaseThreadInitThunk [0x7ffd6194e957+17]
	ntdll!RtlUserThreadStart [0x7ffd62787c1c+2c]
",,
Mayonesa D´Fiesta 237 Gr,1149.98,1149.98,0,,Ninguno,2026-06-13,Delimart,https://www.delimart.com.ar/mayonesa_dfiesta_237_gr,3989,,,,
Mayonesa Bc La Campagnola 125 Gr,880.92,880.92,0,,Ninguno,2026-06-13,Delimart,https://www.delimart.com.ar/mayonesa_bc_la_campagnola_125_gr,3990,,,,
Vinagre De Alcohol Dos Anclas 500 cm,1222.73,1222.73,0,,Ninguno,2026-06-13,Delimart,https://www.delimart.com.ar/vinagre_de_alcohol_dos_anclas_500_cm,3991,,,,
Vinagre De Alcohol Dos Anclas 1 Lt,1863.08,1863.08,0,,Ninguno,2026-06-13,Delimart,https://www.delimart.com.ar/vinagre_de_alcohol_dos_anclas_1_lt,3992,,,,
Vinagre de Alcohol Marvavic X500cc,1379.62,1379.62,0,,Ninguno,2026-06-13,Delimart,https://www.delimart.com.ar/vinagre_de_alcohol_marvavic_x500cc,3993,,,,
Vinagre De Alcohol Menoyo 1 Lt,2097.35,2097.35,0,,Ninguno,2026-06-13,Delimart,https://www.delimart.com.ar/vinagre_de_alcohol_menoyo_1_lt2,3994,,,,
"Caldo Knorr De Gallina 6 Cubos x 9,5 gr",1123.05,1123.05,0,,Ninguno,2026-06-13,Delimart,https://www.delimart.com.ar/caldo_knorr_de_gallina__6_cubos__x_95_gr,3995,,,,
Caldo De Verduras Knorr 6 Cubos 57 G,1878.64,1878.64,0,,Ninguno,2026-06-13,Delimart,https://www.delimart.com.ar/caldo_de_verduras_knorr_6_cubos_57_g,3996,,,,
"Caldo De Verdura Maggi 2x9,5 g",380.81,380.81,0,,Ninguno,2026-06-13,Delimart,https://www.delimart.com.ar/caldo_de_verdura_maggi_2x95_g,3997,,,,
"Caldo De Gallina Maggi 2 x 9,5 g",334.21,334.21,0,,Ninguno,2026-06-13,Delimart,https://www.delimart.com.ar/caldo_de_gallina_maggi_2_x_95_g,3998,,,,
"Caldo De Gallina Maggi 6x 9,5 G",865.00,865.00,0,,Ninguno,2026-06-13,Delimart,https://www.delimart.com.ar/caldo_de_gallina_maggi_6x_95_g,3999,,,,
Caldo Gallina Maggi X12 Unidades,1410.76,1410.76,0,,Ninguno,2026-06-13,Delimart,https://www.delimart.com.ar/caldo_gallina_maggi_x12_unidades2,4000,,,,
Caldo Knorr De Gallina 12 Cubos 114 Gr,2347.25,2347.25,0,,Ninguno,2026-06-13,Delimart,https://www.delimart.com.ar/caldo_knorr_de_gallina_12_cubos_114_gr2,4001,,,,
Caldo Verduras Maggi X12 Unidades,2538.62,2538.62,0,,Ninguno,2026-06-13,Delimart,https://www.delimart.com.ar/caldo_verduras_maggi_x12_unidades2,4002,,,,
Caldo Sabor Gallina 2 Cubos 19 Gr,488.70,488.70,0,,Ninguno,2026-06-13,Delimart,https://www.delimart.com.ar/caldo_sabor_gallina_2_cubos_19_gr,4003,,,,
Caldo de Verduras 2 Cubos 19 Gr,617.08,617.08,0,,Ninguno,2026-06-13,Delimart,https://www.delimart.com.ar/caldo_de_verduras_2_cubos_19_gr,4004,,,,
Caldos De Verduras Knorr x12 Cubos,3281.46,3281.46,0,,Ninguno,2026-06-13,Delimart,https://www.delimart.com.ar/caldos_de_verduras_knorr_x12_cubos,4005,,,,
Caldo de Verduras Maggi 6 x 9.5 g,1320.14,1320.14,0,,Ninguno,2026-06-13,Delimart,https://www.delimart.com.ar/caldo_de_verduras_maggi_6_x_95_g,4006,,,,
Pure De Tomate La Campagnola 530 Gr,1287.12,1287.12,0,,Ninguno,2026-06-13,Delimart,https://www.delimart.com.ar/pure_de_tomate_la_campagnola_530_gr,4007,,,,
Pure De Tomate De La Huerta Baggio 530 Gr,908.83,908.83,0,,Ninguno,2026-06-13,Delimart,https://www.delimart.com.ar/pure_de_tomate_de_la_huerta_baggio_530_gr,4008,,,,
Pure De Tomates La Huerta x 210 grs.,648.82,551.50,0,,Ninguno,2026-06-13,Delimart,https://www.delimart.com.ar/pure_de_tomates_la_huerta_x_210_grs,4009,,,,
Pure De Tomate Arcor 520 G,1002.24,1002.24,0,,Ninguno,2026-06-13,Delimart,https://www.delimart.com.ar/pure_de_tomate_arcor_520_g,4010,,,,
Pure de tomates Inca 520 g,1487.50,1487.50,0,,Ninguno,2026-06-13,Delimart,https://www.delimart.com.ar/pure_de_tomates_inca_520_g,4012,,,,
Pure de Tomate Arcor 210 gr,833.83,833.83,0,,Ninguno,2026-06-13,Delimart,https://www.delimart.com.ar/pure_de_tomate_arcor_210_gr,4013,,,,
Pure de Tomate Mora 520 Gr,827.26,827.26,0,,Ninguno,2026-06-13,Delimart,https://www.delimart.com.ar/pure_de_tomate_mora_520_gr,4014,,,,
Pure de Tomate De la Huerta x133 Gr,397.68,338.03,0,,Ninguno,2026-06-13,Delimart,https://www.delimart.com.ar/pure_de_tomate_de_la_huerta_x133_gr,4015,,,,
Arvejas Secas Remojadas La Campagnola 300 Gr,1344.23,1344.23,0,,Ninguno,2026-06-13,Delimart,https://www.delimart.com.ar/arvejas_secas_remojadas_la_campagnola_300_gr,4016,,,,
Conserva Vegetales Arvejas Secas Arcor 300 Gr,1344.21,1344.21,0,,Ninguno,2026-06-13,Delimart,https://www.delimart.com.ar/conserva_vegetales_arvejas_secas_arcor_300_gr2,4017,,,,
Lentejas Albor 500 gr,2423.25,2423.25,0,,Ninguno,2026-06-13,Delimart,https://www.delimart.com.ar/lentejas_albor_500_gr,4019,,,,
Lentejas Prodeman 400 G,3116.98,3116.98,0,,Ninguno,2026-06-13,Delimart,https://www.delimart.com.ar/lentejas_prodeman_400_g,4020,,,,
Mermelada Damasco BC 390 Gr,5633.22,5633.22,0,,Ninguno,2026-06-13,Delimart,https://www.delimart.com.ar/mermelada_damasco_bc_390_gr,4021,,,,
Mermelada Durazno BC 390 Gr,5633.22,5633.22,0,,Ninguno,2026-06-13,Delimart,https://www.delimart.com.ar/mermelada_durazno_bc_390_gr,4022,,,,
Mermelada Frutos Rojos BC La Campagnola x 390 Gr,5633.22,5633.22,0,,Ninguno,2026-06-13,Delimart,https://www.delimart.com.ar/mermelada_frutos_rojos_bc_la_campagnola_x_390_gr,4023,,,,
Mermelada Durazno La Campagnola 454 Gr,4026.63,4026.63,0,,Ninguno,2026-06-13,Delimart,https://www.delimart.com.ar/mermelada_durazno_la_campagnola_454_gr,4024,,,,
